example_id,setup_id,optional_monitor,value_outer_fold,downstream_inner_fold,y,base_threshold,augmented_threshold,base_prediction,augmented_prediction,base_loss,augmented_loss,realized_decision_value,decision_changed,false_positive_reduction,false_negative_reduction,base_uncertainty,outer_train_n,outer_eval_n,outer_train_id_sha256,outer_eval_id_sha256,downstream_inner_fold_assignment_sha256,target_generation_scope
jbb-094,compact_after_rule,koala_text_moderation,0,0,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.4937018989348794,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-095,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11925430077252458,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-096,compact_after_rule,koala_text_moderation,0,2,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-098,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11247455124785184,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-099,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-150,compact_after_rule,koala_text_moderation,0,3,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.46868011669283227,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-155,compact_after_rule,koala_text_moderation,0,3,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-156,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.4234111738832938,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-157,compact_after_rule,koala_text_moderation,0,0,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11925430077252458,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-159,compact_after_rule,koala_text_moderation,0,3,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.23613874696889847,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-161,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.49182548895325195,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-162,compact_after_rule,koala_text_moderation,0,3,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.27650237022427654,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-164,compact_after_rule,koala_text_moderation,0,0,1,0.3704918497529827,0.3787232386474455,1,0,0,1,-1,1,0,-1,0.37775752797216117,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-165,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.4597719425222941,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-166,compact_after_rule,koala_text_moderation,0,0,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.42053746948896925,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-168,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.25636974174625055,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-169,compact_after_rule,koala_text_moderation,0,0,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11925430077252458,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-170,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-171,compact_after_rule,koala_text_moderation,0,1,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.2266749956647124,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-172,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11247455124785184,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-173,compact_after_rule,koala_text_moderation,0,2,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.28273632452053166,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-174,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-176,compact_after_rule,koala_text_moderation,0,1,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.24461717766758925,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-177,compact_after_rule,koala_text_moderation,0,1,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.18113941329173136,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-183,compact_after_rule,koala_text_moderation,0,3,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-185,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.15764107601106916,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-187,compact_after_rule,koala_text_moderation,0,2,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-190,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.2764069842380823,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-191,compact_after_rule,koala_text_moderation,0,2,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.47862678538294057,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-192,compact_after_rule,koala_text_moderation,0,3,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.3266301178740853,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-193,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11247455124785184,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-194,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.3113749542686562,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-195,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.4328701729140696,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-196,compact_after_rule,koala_text_moderation,0,2,1,0.3704918497529827,0.3787232386474455,1,0,0,1,-1,1,0,-1,0.37304844695326,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-197,compact_after_rule,koala_text_moderation,0,2,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
jbb-199,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0000,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.12452459523013866,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0005,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0008,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11925430077252458,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0009,compact_after_rule,koala_text_moderation,0,1,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.1426847704652203,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0010,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.14899263078460026,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0011,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.26631569198239696,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0013,compact_after_rule,koala_text_moderation,0,1,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11247455124785184,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0015,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.14129426859256472,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0017,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0020,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11925430077252458,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0021,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11077982201182061,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0023,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.18554471714363532,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0025,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0026,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,1,1,1,1,0,0,0,0,0.4793779780909968,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0027,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.12452459523013866,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0028,compact_after_rule,koala_text_moderation,0,1,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11247455124785184,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0030,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0031,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0033,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11925430077252458,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0034,compact_after_rule,koala_text_moderation,0,0,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11925430077252458,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0037,compact_after_rule,koala_text_moderation,0,2,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.10778970128488276,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0038,compact_after_rule,koala_text_moderation,0,1,1,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11247455124785184,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0040,compact_after_rule,koala_text_moderation,0,3,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.3411538732165547,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0041,compact_after_rule,koala_text_moderation,0,1,0,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.21153107755762587,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
wildguard-0042,compact_after_rule,koala_text_moderation,0,2,1,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.4510618165349948,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb,945a6330dbec277947f07655c10a59cf041b05e3d2f8819957aaa47ad071f2da,inner_oof_within_current_outer_train
